Chain,Tier,Location,ItemActual,ItemTo,ChainID,SubPaste,Amount,Verified,LocationIndex
Rough Blue Crystal>Unidentified Ancient Mural>Sea Survival Kit [Baeza>Tashu],[Level 3],Lisz,Gooey Monster Blood,Panacea,33,F,,V,31
Rough Blue Crystal>Unidentified Ancient Mural>Sea Survival Kit [Baeza>Tashu],[Level 4],Rameda,Panacea,Taxidermied White Caterpillar,33,F,,V,42
Rough Blue Crystal>Unidentified Ancient Mural>Sea Survival Kit [Baeza>Tashu],[Level 5],Incomplete,Taxidermied White Caterpillar,Crow Coins,33,F,,V,66
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Basic Item],Serca,Vinegar,Cherry Tree Seed Pouch,33,G,1400,V,35
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Level 1],Lema,Cherry Tree Seed Pouch,Monster Tentacle,33,G,,V,2
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Level 2],Ginburrey,Monster Tentacle,Weasel Leather Coat,33,G,,V,40
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Level 3],Tulu,Weasel Leather Coat,Headless Dragon Figurine,33,G,,V,15
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Level 4],Theonil,Headless Dragon Figurine,Golden Fish Scale,33,G,,V,44
Vinegar>Cherry Tree Seed Pouch>Monster Tentacle [Serca>Lema],[Level 5],Lantinia,Golden Fish Scale,Crow Coins,33,G,,V,67
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Basic Item],Randis,Flax Thread,Golden Sand,33,H,200,V,34
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Level 1],Racid,Golden Sand,Pirate Gold Coin,33,H,,V,27
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Level 2],Dunde,Pirate Gold Coin,Skull Symbol Carpet,33,H,,V,37
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Level 3],Al-Naha,Skull Symbol Carpet,Bronze Candlestick,33,H,,V,28
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Level 4],Ancient,Bronze Candlestick,Otters Fish Hook,33,H,,V,5
Flax Thread>Golden Sand>Pirate Gold Coin [Randis>Racid],[Level 5],Pakio,102 Year Old Golden Herb,Crow Coins,33,H,,V,68
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Basic Item],Barater,Lead Ore,Roa Flower Seed Pouch,33,I,900,V,39
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Level 1],Tinberra,Roa Flower Seed Pouch,Urchin Spine,33,I,,V,55
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Level 2],Albresser,Urchin Spine,Rare Herb Pile,33,I,,V,38
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Level 3],Shasha,Rare Herb Pile,Pirate's Key,33,I,,V,58
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Level 4],Padix,Pirate's Key,Portrait of the Ancient,33,I,,V,54
Lead Ore>Roa Flower Seed Pouch>Urchin Spine [Barater>Tinberra],[Level 5],Crow,Portrait of the Ancient,Crow Coins,33,I,,V,69
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Basic Item],Staren,Grilled Bird Meat,Rakeflower Seed Pouch,33,J,600,V,33
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Level 1],Lerao,Rakeflower Seed Pouch,Islanders' Lunchbox,33,J,,V,56
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Level 2],Louruve,Islanders' Lunchbox,Lopters Fishnet,33,J,,V,32
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Level 3],Rosevan,Lopters Fishnet,Marine Knights' Helm,33,J,,V,59
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Level 4],Cholace,Marine Knights' Helm,Observatory Report,33,J,,V,7
Grilled Bird Meat>Rakeflower Seed Pouch>Islanders' Lunchbox [Staren>Lerao],[Level 5],Rickun,Elixir of Youth,Crow Coins,33,J,,V,70
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Basic Item],Duch,Wolf Hide,Fertile Soil,33,K,600,V,10
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Level 1],Portanen,Fertile Soil,Cron Castle Gold Coin,33,K,,V,57
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Level 2],Angie,Cron Castle Gold Coin,Ancient Orders,33,K,,V,9
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Level 3],Orisha,Ancient Orders,Stolen Pirate Dagger,33,K,,V,62
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Level 4],Balvege,Stolen Pirate Dagger,Luxury Patterned Fabric,33,K,,V,8
Wolf Hide>Fertile Soil>Cron Castle Gold Coin [Duch>Portanen],[Level 5],Cox Pirates,Luxury Patterned Fabric,Crow Coins,33,K,,V,71
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Basic Item],Eveto,Powder of Flame,Pirates' Gunpowder,33,L,300,V,11
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Level 1],Boa,Pirates' Gunpowder,Pirate Ship Mast,33,L,,V,63
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Level 2],Marlene,Pirate Ship Mast,Blue Candle Bundle,33,L,,V,6
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Level 3],Tigris,Blue Candle Bundle,Opulent Thread Spool,33,L,,V,47
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Level 4],Orffs,Opulent Thread Spool,Mysterious Rock,33,L,,V,16
Powder of Flame>Pirates' Gunpowder>Pirate Ship Mast [Eveto>Boa],[Level 5],Naval,Mysterious Rock,Crow Coins,33,L,,V,72
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Basic Item],Randis,Bag of Muddy Water,Ancient Urn Piece,34,A,300,V,33
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Level 1],Kuit,Ancient Urn Piece,Islanders' Lunchbox,34,A,,V,50
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Level 2],Louruve,Islanders' Lunchbox,Torn Pirate Treasure Map,34,A,,V,31
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Level 3],Tulu,Torn Pirate Treasure Map,Amethyst Fragment,34,A,,V,13
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Level 4],Padix,Amethyst Fragment,Elixir of Youth,34,A,,V,52
Bag of Muddy Water>Ancient Urn Piece>Islanders' Lunchbox [Randis>Kuit],[Level 5],Halmad,Elixir of Youth,Crow Coins,34,A,,V,60
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Basic Item],Duch,Bloody Tree Knot,Golden Sand,34,B,100,V,8
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Level 1],Lema,Golden Sand,Cron Castle Gold Coin,34,B,,V,2
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Level 2],Weita,Cron Castle Gold Coin,Pirates' Supply Box,34,B,,V,17
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Level 3],Rosevan,Pirates' Supply Box,Solidified Lava,34,B,,V,58
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Level 4],Orffs,Solidified Lava,Statue's Tear,34,B,,V,14
Bloody Tree Knot>Golden Sand>Cron Castle Gold Coin [Duch>Lema],[Level 5],Kashuma,Statue's Tear,Crow Coins,34,B,,V,61
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Basic Item],Mariveno,Rough Red Crystal,Unidentified Ancient Mural,34,C,100,V,11
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Level 1],Portanen,Unidentified Ancient Mural,Sea Survival Kit,34,C,,V,56
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Level 2],Taramura,Sea Survival Kit,Skull Symbol Carpet,34,C,,V,22
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Level 3],Shirna,Skull Symbol Carpet,Marine Knights' Spear,34,C,,V,47
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Level 4],Rameda,Marine Knights' Spear,Faded Gold Dragon Figurine,34,C,,V,42
Rough Red Crystal>Unidentified Ancient Mural>Sea Survival Kit [Mariveno>Portanen],[Level 5],Derko,Faded Gold Dragon Figurine,Crow Coins,34,C,,V,64
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Basic Item],Paratama,Star Anise,Roa Flower Seed Pouch,34,D,600,V,18
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Level 1],Esfah,Roa Flower Seed Pouch,Filtered Drinking Water,34,D,,V,43
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Level 2],Dunde,Filtered Drinking Water,Gooey Monster Blood,34,D,,V,37
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Level 3],Al-Naha,Gooey Monster Blood,Stolen Pirate Dagger,34,D,,V,26
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Level 4],Oben,Stolen Pirate Dagger,Supreme Gold Candlestick,34,D,,V,36
Star Anise>Roa Flower Seed Pouch>Filtered Drinking Water [Paratama>Esfah],[Level 5],Hakoven,Supreme Gold Candlestick,Crow Coins,34,D,,V,49
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Basic Item],Eveto,Monk's Branch,Stained Seagull Figurine,34,E,200,V,9
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Level 1],Tinberra,Stained Seagull Figurine,Opulent Marble,34,E,,V,54
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Level 2],Modric,Opulent Marble,Lopters Fishnet,34,E,,V,44
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Level 3],Daton,Lopters Fishnet,Marine Knights' Helm,34,E,,V,35
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Level 4],Balvege,Marine Knights' Helm,Taxidermied White Caterpillar,34,E,,V,6
Monk's Branch>Stained Seagull Figurine>Opulent Marble [Eveto>Tinberra],[Level 5],Cargo,Taxidermied White Caterpillar,Crow Coins,34,E,,V,65
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Basic Item],Ephde Rune,Monk's Branch,Raft Toy,34,F,200,V,12
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Level 1],Arita,Raft Toy,Narvo Sea Cucumber,34,F,,V,53
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Level 2],Albresser,Narvo Sea Cucumber,Scout Binoculars,34,F,,V,38
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Level 3],Lisz,Scout Binoculars,Old Chest with Gold Coins,34,F,,V,29
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Level 4],Ajir,Old Chest with Gold Coins,Portrait of the Ancient,34,F,,V,27
Monk's Branch>Raft Toy>Narvo Sea Cucumber [Ephde Rune>Arita],[Level 5],Incomplete,Portrait of the Ancient,Crow Coins,34,F,,V,66
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Basic Item],Beiruwa,Rough Black Crystal,Cherry Tree Seed Pouch,34,G,100,V,21
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Level 1],Teste,Cherry Tree Seed Pouch,Big Stone Slab,34,G,,V,1
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Level 2],Marlene,Big Stone Slab,Rare Herb Pile,34,G,,V,4
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Level 3],Shasha,Rare Herb Pile,Seashell Deco,34,G,,V,57
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Level 4],Pilava,Seashell Deco,102 Year Old Golden Herb,34,G,,V,24
Rough Black Crystal>Cherry Tree Seed Pouch>Big Stone Slab [Beiruwa>Teste],[Level 5],Lantinia,102 Year Old Golden Herb,Crow Coins,34,G,,V,67
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Basic Item],Luivano,Monk's Branch,Chewy Raw Gizzard,34,H,200,V,10
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Level 1],Racid,Chewy Raw Gizzard,Balanced Stone Pagoda,34,H,,V,25
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Level 2],Arakil,Balanced Stone Pagoda,Stalactite Fragment,34,H,,V,20
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Level 3],Tigris,Stalactite Fragment,Bronze Candlestick,34,H,,V,45
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Level 4],Ancient,Bronze Candlestick,Otters Fish Hook,34,H,,V,3
Monk's Branch>Chewy Raw Gizzard>Balanced Stone Pagoda [Luivano>Racid],[Level 5],Pakio,Golden Fish Scale,Crow Coins,34,H,,V,68
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Basic Item],Barater,Powder of Time,Naval Ration,34,I,200,V,39
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Level 1],Boa,Naval Ration,Pirate Ship Mast,34,I,,V,63
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Level 2],Ostra,Pirate Ship Mast,Skull Decorated Teacup,34,I,,V,23
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Level 3],Riyed,Skull Decorated Teacup,Pirate's Key,34,I,,V,59
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Level 4],Baremi,Pirate's Key,Azure Quartz,34,I,,V,16
Powder of Time>Naval Ration>Pirate Ship Mast [Barater>Boa],[Level 5],Crow,Azure Quartz,Crow Coins,34,I,,V,69
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Basic Item],Serca,Fruit of Abundance,Rakeflower Seed Pouch,34,J,20,V,34
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Level 1],Sokota,Rakeflower Seed Pouch,Supreme Oyster Box,34,J,,V,41
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Level 2],Kanvera,Supreme Oyster Box,Weasel Leather Coat,34,J,,V,19
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Level 3],Orisha,Weasel Leather Coat,Opulent Thread Spool,34,J,,V,62
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Level 4],Narvo,Opulent Thread Spool,37 Year Old Herbal Wine,34,J,,V,30
Fruit of Abundance>Rakeflower Seed Pouch>Supreme Oyster Box [Serca>Sokota],[Level 5],Rickun,37 Year Old Herbal Wine,Crow Coins,34,J,,V,70
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Basic Item],Staren,Fruit of Abundance,Fertile Soil,34,K,20,V,32
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Level 1],Lerao,Fertile Soil,Conch Shell Ornament,34,K,,V,55
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Level 2],Angie,Conch Shell Ornament,Round Knife,34,K,,V,7
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Level 3],Almai,Round Knife,Green Salt Lump,34,K,,V,51
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Level 4],Cholace,Green Salt Lump,Observatory Report,34,K,,V,5
Fruit of Abundance>Fertile Soil>Conch Shell Ornament [Staren>Lerao],[Level 5],Cox Pirates,Octagonal Box,Crow Coins,34,K,,V,71
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Basic Item],Baeza,Powder of Crevice,Giant Fish Bone,34,L,200,V,46
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Level 1],Tashu,Giant Fish Bone,Monster Tentacle,34,L,,V,15
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Level 2],Ginburrey,Monster Tentacle,Old Hourglass,34,L,,V,40
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Level 3],Teyamal,Old Hourglass,Boatman's Manual,34,L,,V,48
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Level 4],Pujara,Boatman's Manual,Taxidermied Morpho Butterfly,34,L,,V,28
Powder of Crevice>Giant Fish Bone>Monster Tentacle [Baeza>Tashu],[Level 5],Naval,Taxidermied Morpho Butterfly,Crow Coins,34,L,,V,72
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Basic Item],Luivano,Acacia Sap,Naval Ration,35,A,600,V,12
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Level 1],Lema,Naval Ration,Islanders' Lunchbox,35,A,,V,2
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Level 2],Louruve,Islanders' Lunchbox,Torn Pirate Treasure Map,35,A,,V,32
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Level 3],Tulu,Torn Pirate Treasure Map,Stolen Pirate Dagger,35,A,,V,15
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Level 4],Narvo,Stolen Pirate Dagger,Taxidermied Morpho Butterfly,35,A,,V,31
Acacia Sap>Naval Ration>Islanders' Lunchbox [Luivano>Lema],[Level 5],Halmad,Taxidermied Morpho Butterfly,Crow Coins,35,A,,V,60
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Basic Item],Duch,Wolf Hide,Golden Sand,35,B,600,V,10
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Level 1],Lerao,Golden Sand,Cron Castle Gold Coin,35,B,,V,56
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Level 2],Weita,Cron Castle Gold Coin,Ancient Orders,35,B,,V,19
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Level 3],Shasha,Ancient Orders,Marine Knights' Spear,35,B,,V,58
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Level 4],Baremi,Marine Knights' Spear,Statue's Tear,35,B,,V,18
Wolf Hide>Golden Sand>Cron Castle Gold Coin [Duch>Lerao],[Level 5],Kashuma,Statue's Tear,Crow Coins,35,B,,V,61
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Basic Item],Serca,Vinegar,Dried Blue Rose,35,C,1400,V,35
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Level 1],Kuit,Dried Blue Rose,Pirate Ship Mast,35,C,,V,53
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Level 2],Marlene,Pirate Ship Mast,Scout Binoculars,35,C,,V,6
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Level 3],Tigris,Scout Binoculars,Solidified Lava,35,C,,V,48
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Level 4],Pujara,Solidified Lava,Golden Fish Scale,35,C,,V,29
Vinegar>Dried Blue Rose>Pirate Ship Mast [Serca>Kuit],[Level 5],Derko,Golden Fish Scale,Crow Coins,35,C,,V,64
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Basic Item],Barater,Lead Ore,Stained Seagull Figurine,35,D,900,V,40
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Level 1],Teste,Stained Seagull Figurine,Opulent Marble,35,D,,V,1
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Level 2],Arakil,Opulent Marble,Rare Herb Pile,35,D,,V,22
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Level 3],Lisz,Rare Herb Pile,Amethyst Fragment,35,D,,V,30
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Level 4],Orffs,Amethyst Fragment,102 Year Old Golden Herb,35,D,,V,16
Lead Ore>Stained Seagull Figurine>Opulent Marble [Barater>Teste],[Level 5],Hakoven,102 Year Old Golden Herb,Crow Coins,35,D,,V,52
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Basic Item],Staren,Grilled Bird Meat,Giant Fish Bone,35,E,600,V,33
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Level 1],Arita,Giant Fish Bone,Balanced Stone Pagoda,35,E,,V,3
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Level 2],Albresser,Balanced Stone Pagoda,Weasel Leather Coat,35,E,,V,39
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Level 3],Daton,Weasel Leather Coat,Marine Knights' Helm,35,E,,V,36
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Level 4],Oben,Marine Knights' Helm,Octagonal Box,35,E,,V,37
Grilled Bird Meat>Giant Fish Bone>Balanced Stone Pagoda [Staren>Arita],[Level 5],Cargo,Octagonal Box,Crow Coins,35,E,,V,65
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Basic Item],Mariveno,Wild Grass,Cherry Tree Seed Pouch,35,F,500,V,13
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Level 1],Racid,Cherry Tree Seed Pouch,Narvo Sea Cucumber,35,F,,V,26
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Level 2],Modric,Narvo Sea Cucumber,Old Hourglass,35,F,,V,47
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Level 3],Teyamal,Old Hourglass,Old Chest with Gold Coins,35,F,,V,51
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Level 4],Rameda,Old Chest with Gold Coins,Azure Quartz,35,F,,V,43
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Mariveno>Racid],[Level 5],Incomplete,Azure Quartz,Crow Coins,35,F,,V,66
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Basic Item],Paratama,Cloud Mushroom,Pirates' Gunpowder,35,G,1100,V,20
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Level 1],Portanen,Pirates' Gunpowder,Monster Tentacle,35,G,,V,57
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Level 2],Dunde,Monster Tentacle,Gooey Monster Blood,35,G,,V,38
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Level 3],Almai,Gooey Monster Blood,Seashell Deco,35,G,,V,54
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Level 4],Theonil,Seashell Deco,Elixir of Youth,35,G,,V,45
Cloud Mushroom>Pirates' Gunpowder>Monster Tentacle [Paratama>Portanen],[Level 5],Lantinia,Elixir of Youth,Crow Coins,35,G,,V,67
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Basic Item],Beiruwa,Red Tree Lump,Unidentified Ancient Mural,35,H,100,V,23
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Level 1],Esfah,Unidentified Ancient Mural,Supreme Oyster Box,35,H,,V,46
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Level 2],Angie,Supreme Oyster Box,Skull Symbol Carpet,35,H,,V,9
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Level 3],Al-Naha,Skull Symbol Carpet,Panacea,35,H,,V,27
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Level 4],Ancient,Panacea,Otters Fish Hook,35,H,,V,5
Red Tree Lump>Unidentified Ancient Mural>Supreme Oyster Box [Beiruwa>Esfah],[Level 5],Pakio,Portrait of the Ancient,Crow Coins,35,H,,V,68
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Basic Item],Ephde Rune,Powder of Earth,Ancient Urn Piece,35,I,200,V,14
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Level 1],Boa,Ancient Urn Piece,Sea Survival Kit,35,I,,V,63
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Level 2],Kanvera,Sea Survival Kit,Pirates' Supply Box,35,I,,V,21
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Level 3],Orisha,Pirates' Supply Box,Boatman's Manual,35,I,,V,62
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Level 4],Balvege,Boatman's Manual,37 Year Old Herbal Wine,35,I,,V,8
Powder of Earth>Ancient Urn Piece>Sea Survival Kit [Ephde Rune>Boa],[Level 5],Crow,37 Year Old Herbal Wine,Crow Coins,35,I,,V,69
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Basic Item],Baeza,Rough Blue Crystal,Rakeflower Seed Pouch,35,J,100,V,49
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Level 1],Sokota,Rakeflower Seed Pouch,Big Stone Slab,35,J,,V,42
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Level 2],Ostra,Big Stone Slab,Lopters Fishnet,35,J,,V,25
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Level 3],Shirna,Lopters Fishnet,Headless Dragon Figurine,35,J,,V,50
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Level 4],Ajir,Headless Dragon Figurine,Luxury Patterned Fabric,35,J,,V,28
Rough Blue Crystal>Rakeflower Seed Pouch>Big Stone Slab [Baeza>Sokota],[Level 5],Rickun,Luxury Patterned Fabric,Crow Coins,35,J,,V,70
